Database ID,WO Type,Date Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Total WO Input Weight,Total Finalized Weight,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Total Output Weight,Date Closed
2979,Oil - Rotary Evaporation,5/17/2018 13:42,629(1),Oil,Oil Nebula II,606,606,675(1),Oil,Oil Nebula II,606,606,5/17/2018 13:43
3002,Oil - Rotary Evaporation,5/22/2018 14:17,628(1),Oil,Oil Nebula II,17778.5,1215,628(1),Oil,Oil Nebula II,1215,1215,5/22/2018 14:18
3003,Oil - Rotary Evaporation,5/22/2018 14:23,628(1),Oil,Oil Nebula II,1158,1158,679(1),Oil,Oil Nebula II,1158,1158,5/22/2018 14:24
3031,Oil - Rotary Evaporation,5/25/2018 12:53,615(1),Oil,Oil Treasure Island (APH),9341,600,615(1),Oil,Oil Treasure Island (APH),600,600,5/25/2018 12:54
3088,Oil - Rotary Evaporation,6/5/2018 14:48,686(1),Oil,Oil Treasure Island (APH),12560,1625,686(1),Oil,Oil Treasure Island (APH),1625,1625,6/5/2018 14:49
3154,Oil - Rotary Evaporation,6/12/2018 15:37,691(1),Oil,Oil Alien Dawg (APH),22076,1909,691(1),Oil,Oil Alien Dawg (APH),1909,1909,6/12/2018 15:37
209,Oil - Rotary Evaporation,5/3/2017 16:06,197(1),Oil,Oil Black Widow,0,706.5,197(1),Oil,Oil Black Widow,706.5,706.5,5/3/2017 18:51
3198,Oil - Rotary Evaporation,6/18/2018 15:20,687(1),Oil,Oil Treasure Island (APH),20994.5,1973,687(1),Oil,Oil Treasure Island (APH),1973,1973,6/18/2018 15:21
3210,Oil - Rotary Evaporation,6/20/2018 13:04,625(1),Oil,Oil Nebula II,10292,1085.5,625(1),Oil,Oil Nebula II,1085.5,1085.5,6/20/2018 13:05
3240,Oil - Rotary Evaporation,6/26/2018 15:07,624(1),Oil,Oil Nebula II,19782.5,1969.5,624(1),Oil,Oil Nebula II,1969.5,1969.5,6/26/2018 15:08
3266,Oil - Rotary Evaporation,6/28/2018 14:57,641(1),Oil,Oil Atomical Haze,17127.5,1663,641(1),Oil,Oil Atomical Haze,1663,1663,6/28/2018 14:57
3291,Oil - Rotary Evaporation,7/4/2018 14:54,468(1),Oil,Oil Northern Lights,16694,1117,468(1),Oil,Oil Northern Lights,1117,1117,7/4/2018 14:55
3302,Oil - Rotary Evaporation,7/6/2018 13:46,542(1),Oil,Oil Sativa Blend,13551,1263.5,542(1),Oil,Oil Sativa Blend,1263.5,1263.5,7/6/2018 13:46
3360,Oil - Rotary Evaporation,7/16/2018 13:35,544(1),Oil,Oil Sativa Blend,17854.5,1637.5,544(1),Oil,Oil Sativa Blend,1637.5,1637.5,7/16/2018 13:36
3424,Oil - Rotary Evaporation,7/31/2018 13:56,776,Oil,Oil THC/CBD Mixed Blend ,9982.5,770,776,Oil,Oil THC/CBD Mixed Blend ,770,770,7/31/2018 13:58
3483,Oil - Rotary Evaporation,8/10/2018 14:54,784(1),Oil,Oil Hybrid Blend,11764.5,1807,784(1),Oil,Oil Hybrid Blend,1807,1807,8/10/2018 14:56
3497,Oil - Rotary Evaporation,8/15/2018 15:07,804(1),Dried,Oil Treasure Island (APH),15769,1301.5,804(1),Dried,Oil Treasure Island (APH),1301.5,1301.5,8/15/2018 15:08
3509,Oil - Rotary Evaporation,8/17/2018 13:45,805,Oil,Oil Treasure Island (APH),22441.5,956,805,Oil,Oil Treasure Island (APH),956,956,8/17/2018 13:46
3526,Oil - Rotary Evaporation,8/21/2018 14:24,806,Dried,Oil Treasure Island (APH),13740.5,998,806,Dried,Oil Treasure Island (APH),998,998,8/21/2018 14:26
3552,Oil - Rotary Evaporation,8/31/2018 14:17,815,Oil,Oil Treasure Island (APH),15195,949,815,Oil,Oil Treasure Island (APH),949,949,8/31/2018 14:30
3566,Oil - Rotary Evaporation,9/6/2018 12:56,466,Dried,Oil Northern Lights,15749,1096,466,Dried,Oil Northern Lights,1096,1096,9/6/2018 12:57
3582,Oil - Rotary Evaporation,9/13/2018 12:32,625(1),Oil,Oil Nebula II,1070,176,625(1),Oil,Oil Nebula II,176,176,9/13/2018 12:33
3584,Oil - Rotary Evaporation,9/13/2018 15:28,467,Dried,Oil Northern Lights,23178,1426.5,467,Dried,Oil Northern Lights,1426.5,1426.5,9/13/2018 15:29
3587,Oil - Rotary Evaporation,9/14/2018 12:16,679(1),Oil,Oil Nebula II,960,64.5,679(1),Oil,Oil Nebula II,64.5,64.5,9/14/2018 12:17
3591,Oil - Rotary Evaporation,9/14/2018 15:49,771,Oil,Oil Northern Lights,12589,1307,771,Oil,Oil Northern Lights,1307,1307,9/14/2018 15:50
3630,Oil - Rotary Evaporation,9/21/2018 10:15,772,Dried,Oil Northern Lights,11225,1358.5,772,Dried,Oil Northern Lights,1358.5,1358.5,9/21/2018 10:16
3637,Oil - Rotary Evaporation,9/24/2018 16:19,773,Dried,Oil Northern Lights,12591,1509,773,Dried,Oil Northern Lights,1509,1509,9/24/2018 16:20
3675,Oil - Rotary Evaporation,10/2/2018 15:56,857(2),Oil,Oil Treasure Island (APH),13109.5,940,857(2),Oil,Oil Treasure Island (APH),940,940,10/2/2018 15:58
3655,Oil - Rotary Evaporation,9/27/2018 15:12,476,Oil,Oil Sativa Blend,18027.5,1449.5,476,Oil,Oil Sativa Blend,1449.5,1449.5,9/27/2018 15:13
3668,Oil - Rotary Evaporation,10/1/2018 16:09,857(1),Oil,Oil Treasure Island (APH),19708.5,1620.5,857(1),Oil,Oil Treasure Island (APH),1620.5,1620.5,10/1/2018 16:10
3701,Oil - Rotary Evaporation,10/5/2018 15:53,858,Oil,Oil Treasure Island (APH),14236,1291.5,858,Oil,Oil Treasure Island (APH),1291.5,1291.5,10/5/2018 15:54
3715,Oil - Rotary Evaporation,10/9/2018 16:35,860,Oil,Oil Treasure Island (APH),11925,1342.5,860,Oil,Oil Treasure Island (APH),1342.5,1342.5,10/9/2018 16:41
3737,Oil - Rotary Evaporation,10/15/2018 10:07,543,Dried,Oil Sativa Blend,16122,1249.5,543,Dried,Oil Sativa Blend,1249.5,1249.5,10/15/2018 10:09
3743,Oil - Rotary Evaporation,10/15/2018 16:47,857(3),Oil,Oil Treasure Island (APH),4350,213,857(3),Oil,Oil Treasure Island (APH),213,213,10/15/2018 16:48
3751,Oil - Rotary Evaporation,10/16/2018 15:59,473,Dried,Oil Nebula II,20409.5,848.5,473,Dried,Oil Nebula II,848.5,848.5,10/16/2018 16:00
1773,Oil - Rotary Evaporation,1/11/2018 15:12,338(1),Oil,Oil Black Widow,23066.5,1955.5,338(1),Oil,Oil Black Widow,1955.5,1955.5,1/11/2018 15:16
3790,Oil - Rotary Evaporation,10/25/2018 15:00,897,Dried,Oil Sour Kush,19126,1788,897,Dried,Oil Sour Kush,1788,1788,10/25/2018 15:01
3818,Oil - Rotary Evaporation,10/31/2018 15:01,472,Dried,Oil Nebula II,21205,1577,472,Dried,Oil Nebula II,1577,1577,10/31/2018 15:06
1820,Oil - Rotary Evaporation,1/15/2018 16:44,339(1),Oil,Oil Black Widow,13151,1501.5,339(1),Oil,Oil Black Widow,1501.5,1501.5,1/15/2018 16:45
3862,Oil - Rotary Evaporation,11/12/2018 13:28,854,Oil,Oil Hybrid Blend,21752,1601,854,Oil,Oil Hybrid Blend,1601,1601,11/12/2018 13:29
991,Oil - Rotary Evaporation,10/31/2017 13:03,341(1),Oil,Oil Black Widow,4900,629.5,341(1),Oil,Oil Black Widow,629.5,629.5,10/31/2017 13:26
3915,Oil - Rotary Evaporation,11/28/2018 11:21,899,Oil,Oil Sour Kush,27969.5,1478.5,899,Oil,Oil Sour Kush,1478.5,1478.5,11/28/2018 11:23
3955,Oil - Rotary Evaporation,12/4/2018 13:16,903,Oil,Oil Northern Lights,30068,1491.6,903,Oil,Oil Northern Lights,1491.6,1491.6,12/4/2018 13:17
3974,Oil - Rotary Evaporation,12/10/2018 12:49,931,Oil,Oil Hybrid Blend,21964,1344.9,931,Oil,Oil Hybrid Blend,1344.9,1344.9,12/10/2018 12:50
4000,Oil - Rotary Evaporation,12/13/2018 16:51,545,Oil,Oil Sativa Blend,26481,1538.2,545,Oil,Oil Sativa Blend,1538.2,1538.2,12/13/2018 16:52
4010,Oil - Rotary Evaporation,12/17/2018 14:56,981,Dried,Oil Nightingale (NN),23472,1168.3,981,Dried,Oil Nightingale (NN),1168.3,1168.3,12/17/2018 14:56
4042,Oil - Rotary Evaporation,12/28/2018 14:59,982,Oil,Oil Nightingale (NN),22038,1301.8,982,Oil,Oil Nightingale (NN),1301.8,1301.8,12/28/2018 15:01
4054,Oil - Rotary Evaporation,1/2/2019 13:43,984,Oil,Oil Treasure Island (APH),17893.5,1920.4,984,Oil,Oil Treasure Island (APH),1920.4,1920.4,1/2/2019 13:45
4071,Oil - Rotary Evaporation,1/8/2019 17:26,994,Dried,Oil Treasure Island (APH),29968,2074.5,994,Dried,Oil Treasure Island (APH),2074.5,2074.5,1/8/2019 17:28
4102,Oil - Rotary Evaporation,1/15/2019 10:28,983,Dried,Oil Nightingale (NN),22426.5,1498.7,983,Dried,Oil Nightingale (NN),1498.7,1498.7,1/15/2019 10:30
4130,Oil - Rotary Evaporation,1/18/2019 10:00,1007,Oil,Oil Nebula II,26944,2334,1007,Oil,Oil Nebula II,2334,2334,1/18/2019 14:07
4172,Oil - Rotary Evaporation,1/22/2019 15:31,1008,Dried,Oil Nebula II,29230,2459.5,1008,Dried,Oil Nebula II,2459.5,2459.5,1/22/2019 15:32
4208,Oil - Rotary Evaporation,1/29/2019 15:00,1020,Oil,Oil High CBD,29732.5,2020.8,1020,Oil,Oil High CBD,2020.8,2020.8,1/29/2019 15:01
4219,Oil - Rotary Evaporation,1/31/2019 15:27,1021,Oil,Oil High CBD,29273,2345.5,1021,Oil,Oil High CBD,2345.5,2345.5,1/31/2019 15:28
4242,Oil - Rotary Evaporation,2/5/2019 16:12,1022,Oil,Oil High CBD,24289,2066.5,1022,Oil,Oil High CBD,2066.5,2066.5,2/5/2019 16:13
3136,Oil - Rotary Evaporation,6/8/2018 15:23,692(1),Oil,Oil Black Widow,19769,2263.5,692(1),Oil,Oil Black Widow,2263.5,2263.5,6/8/2018 15:23
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,179(1),Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,179,Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,66(2),Dried,Black Widow-S-7-28 (Zen's Garden),9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,66(3),Dried,Black Widow-S-7-28 (Zen's Garden),9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,70(2),Dried,Black Widow-S-7-13,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,179(2),Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,214(3),Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,214(1),Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,6,Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
303,Oil - Transfer to Extraction Department,7/26/2017 10:54,9,Dried,DI Shark Shock-C-4-0,9032.89,8892.5,265,Oil,Oil THC/CBD Mixed Blend ,8892.5,8892.5,7/26/2017 16:06
302,Oil - Transfer to Extraction Department,7/26/2017 10:33,3,Dried,DR Girl Scout Cookies-C-1-0,5215.97,5250.5,264,Oil,Oil Hybrid Blend,5250.5,5250.5,7/26/2017 16:32
302,Oil - Transfer to Extraction Department,7/26/2017 10:33,224(1),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),5215.97,5250.5,264,Oil,Oil Hybrid Blend,5250.5,5250.5,7/26/2017 16:32
302,Oil - Transfer to Extraction Department,7/26/2017 10:33,53,Dried,DI Sour Kush-S-8-15 (Afternoon Delight),5215.97,5250.5,264,Oil,Oil Hybrid Blend,5250.5,5250.5,7/26/2017 16:32
302,Oil - Transfer to Extraction Department,7/26/2017 10:33,226(1),Dried,DI Sour Kush-S-8-25 (Sour Kush),5215.97,5250.5,264,Oil,Oil Hybrid Blend,5250.5,5250.5,7/26/2017 16:32
302,Oil - Transfer to Extraction Department,7/26/2017 10:33,226(3),Dried,DI Sour Kush-S-8-25 (Sour Kush),5215.97,5250.5,264,Oil,Oil Hybrid Blend,5250.5,5250.5,7/26/2017 16:32
302,Oil - Transfer to Extraction Department,7/26/2017 10:33,229(1),Dried,DI Sour Kush-S-8-25 (Sour Kush),5215.97,5250.5,264,Oil,Oil Hybrid Blend,5250.5,5250.5,7/26/2017 16:32
316,Oil - Transfer to Extraction Department,8/5/2017 20:46,274,Dried,DP Alien Dawg-M-9,977.3,976,275,Oil,R&D Oil Alien Dawg,976,976,8/5/2017 20:47
443,Oil - Transfer to Extraction Department,8/25/2017 13:45,270,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),5799.2,5790.5,330,Oil,Oil Sativa Blend,5790.5,5790.5,8/25/2017 16:15
443,Oil - Transfer to Extraction Department,8/25/2017 13:45,266,Dried,DI Delahaze-S-32-28 (Delahaze),5799.2,5790.5,330,Oil,Oil Sativa Blend,5790.5,5790.5,8/25/2017 16:15
443,Oil - Transfer to Extraction Department,8/25/2017 13:45,282(4),Dried,DI Delahaze-S-32-31 (Larry OG),5799.2,5790.5,330,Oil,Oil Sativa Blend,5790.5,5790.5,8/25/2017 16:15
443,Oil - Transfer to Extraction Department,8/25/2017 13:45,304(1),Dried,DI Delahaze-S-32-32 (Lemon Larry),5799.2,5790.5,330,Oil,Oil Sativa Blend,5790.5,5790.5,8/25/2017 16:15
444,Oil - Transfer to Extraction Department,8/25/2017 13:57,293(6),Dried,DI Sour Kush-S-8-19 (Sour OG),11568.6,11498.5,331,Oil,Oil Hybrid Blend,11498.5,11498.5,8/25/2017 16:17
444,Oil - Transfer to Extraction Department,8/25/2017 13:57,220(3),Dried,DI Sour Kush-S-8-19 (Sour OG),11568.6,11498.5,331,Oil,Oil Hybrid Blend,11498.5,11498.5,8/25/2017 16:17
444,Oil - Transfer to Extraction Department,8/25/2017 13:57,220(1),Dried,DI Sour Kush-S-8-19 (Sour OG),11568.6,11498.5,331,Oil,Oil Hybrid Blend,11498.5,11498.5,8/25/2017 16:17
444,Oil - Transfer to Extraction Department,8/25/2017 13:57,203,Dried,DI Sour Kush-S-8-19 (Sour OG),11568.6,11498.5,331,Oil,Oil Hybrid Blend,11498.5,11498.5,8/25/2017 16:17
444,Oil - Transfer to Extraction Department,8/25/2017 13:57,311,Dried,DI Sour Kush-S-8-25 (Sour Kush),11568.6,11498.5,331,Oil,Oil Hybrid Blend,11498.5,11498.5,8/25/2017 16:17
445,Oil - Transfer to Extraction Department,8/25/2017 13:57,220(1),Dried,DI Sour Kush-S-8-19 (Sour OG),7962.4,0,,,,,0,8/31/2017 15:37
445,Oil - Transfer to Extraction Department,8/25/2017 13:57,220(3),Dried,DI Sour Kush-S-8-19 (Sour OG),7962.4,0,,,,,0,8/31/2017 15:37
445,Oil - Transfer to Extraction Department,8/25/2017 13:57,203,Dried,DI Sour Kush-S-8-19 (Sour OG),7962.4,0,,,,,0,8/31/2017 15:37
485,Oil - Transfer to Extraction Department,8/28/2017 13:00,103(2),Dried,Black Widow-S-7-23 (Zen's Garden),10942.9,10879,338,Oil,Oil Black Widow,10879,10879,8/28/2017 17:20
486,Oil - Transfer to Extraction Department,8/28/2017 13:12,156(9),Dried,Black Widow-S-7-23 (Zen's Garden),9747.04,9654.5,339,Oil,Oil Black Widow,9654.5,9654.5,8/28/2017 17:21
486,Oil - Transfer to Extraction Department,8/28/2017 13:12,103(1),Dried,Black Widow-S-7-23 (Zen's Garden),9747.04,9654.5,339,Oil,Oil Black Widow,9654.5,9654.5,8/28/2017 17:21
486,Oil - Transfer to Extraction Department,8/28/2017 13:12,156(2),Dried,Black Widow-S-7-23 (Zen's Garden),9747.04,9654.5,339,Oil,Oil Black Widow,9654.5,9654.5,8/28/2017 17:21
488,Oil - Transfer to Extraction Department,8/28/2017 13:34,156(11),Dried,Black Widow-S-7-23 (Zen's Garden),5816.72,5754,341,Oil,Oil Black Widow,5754,5754,8/28/2017 17:22
488,Oil - Transfer to Extraction Department,8/28/2017 13:34,103(3),Dried,Black Widow-S-7-23 (Zen's Garden),5816.72,5754,341,Oil,Oil Black Widow,5754,5754,8/28/2017 17:22
501,Oil - Transfer to Extraction Department,8/29/2017 12:07,104(2),Dried,DI Jesus OG-S-18-29 (Green Resurrection),10412.25,10332,345,Oil,Oil Jesus OG,10332,10332,8/29/2017 17:17
501,Oil - Transfer to Extraction Department,8/29/2017 12:07,183(4),Dried,DI Jesus OG-S-18-29 (Green Resurrection),10412.25,10332,345,Oil,Oil Jesus OG,10332,10332,8/29/2017 17:17
502,Oil - Transfer to Extraction Department,8/29/2017 12:20,267,Dried,DI Jesus OG-S-18-29 (Green Resurrection),8835.83,8720,346,Oil,Oil Jesus OG,8720,8720,8/29/2017 17:23
502,Oil - Transfer to Extraction Department,8/29/2017 12:20,104(4),Dried,DI Jesus OG-S-18-29 (Green Resurrection),8835.83,8720,346,Oil,Oil Jesus OG,8720,8720,8/29/2017 17:23
502,Oil - Transfer to Extraction Department,8/29/2017 12:20,183(1),Dried,DI Jesus OG-S-18-29 (Green Resurrection),8835.83,8720,346,Oil,Oil Jesus OG,8720,8720,8/29/2017 17:23
503,Oil - Transfer to Extraction Department,8/29/2017 12:31,183,Dried,DI Jesus OG-S-18-29 (Green Resurrection),8896.07,8860,347,Oil,Oil Jesus OG,8860,8860,8/29/2017 17:26
503,Oil - Transfer to Extraction Department,8/29/2017 12:31,183(3),Dried,DI Jesus OG-S-18-29 (Green Resurrection),8896.07,8860,347,Oil,Oil Jesus OG,8860,8860,8/29/2017 17:26
504,Oil - Transfer to Extraction Department,8/29/2017 12:38,183(7),Dried,DI Jesus OG-S-18-29 (Green Resurrection),9881.63,9776,348,Oil,Oil Jesus OG,9776,9776,8/29/2017 17:29
504,Oil - Transfer to Extraction Department,8/29/2017 12:38,104(1),Dried,DI Jesus OG-S-18-29 (Green Resurrection),9881.63,9776,348,Oil,Oil Jesus OG,9776,9776,8/29/2017 17:29
487,Oil - Transfer to Extraction Department,8/28/2017 13:32,103(4),Dried,Black Widow-S-7-23 (Zen's Garden),8562.8,8493,340,Oil,Oil Black Widow,8493,8493,8/28/2017 17:21
487,Oil - Transfer to Extraction Department,8/28/2017 13:32,156(1),Dried,Black Widow-S-7-23 (Zen's Garden),8562.8,8493,340,Oil,Oil Black Widow,8493,8493,8/28/2017 17:21
487,Oil - Transfer to Extraction Department,8/28/2017 13:32,156(10),Dried,Black Widow-S-7-23 (Zen's Garden),8562.8,8493,340,Oil,Oil Black Widow,8493,8493,8/28/2017 17:21
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,336(1),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,326(1),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,354(1),Dried,DI Delahaze-S-32-28 (Delahaze),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,352(1),Dried,DI Delahaze-S-32-28 (Delahaze),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,312(1),Dried,DI Delahaze-S-32-28 (Delahaze),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,282(5),Dried,DI Delahaze-S-32-31 (Larry OG),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,320(1),Dried,DI Delahaze-S-32-31 (Larry OG),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,304(2),Dried,DI Delahaze-S-32-32 (Lemon Larry),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,307(1),Dried,DI Jesus OG-S-18-37 (Liv by Lift),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,307(2),Dried,DI Jesus OG-S-18-37 (Liv by Lift),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
784,Oil - Transfer to Extraction Department,10/2/2017 10:21,365,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10491,10419.5,369,Oil,Oil Sativa Blend,10419.5,10419.5,10/2/2017 12:40
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,329(1),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,314(2),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,329(3),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,314(3),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,293(3),Dried,DI Sour Kush-S-8-19 (Sour OG),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,343(1),Dried,DI Sour Kush-S-8-19 (Sour OG),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,293(5),Dried,DI Sour Kush-S-8-19 (Sour OG),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
786,Oil - Transfer to Extraction Department,10/2/2017 12:19,328(1),Dried,DI Sour Kush-S-8-25 (Sour Kush),9720.4,9691,370,Oil,Oil Hybrid Blend,9691,9691,10/2/2017 15:42
818,Oil - Transfer to Extraction Department,10/6/2017 9:53,358,Dried,DP Alien Dawg-M-9,11839.01,11755,372,Oil,Oil Alien Dawg (APH),11755,11755,10/6/2017 11:30
819,Oil - Transfer to Extraction Department,10/6/2017 11:19,358,Dried,DP Alien Dawg-M-9,11955.45,11867,373,Oil,Oil Alien Dawg (APH),11867,11867,10/6/2017 13:28
819,Oil - Transfer to Extraction Department,10/6/2017 11:19,274,Dried,DP Alien Dawg-M-9,11955.45,11867,373,Oil,Oil Alien Dawg (APH),11867,11867,10/6/2017 13:28
847,Oil - Transfer to Extraction Department,10/12/2017 12:56,369,Oil,Oil Sativa Blend,5023.5,5023.5,374,Oil,Oil Sativa Blend,5023.5,5023.5,10/12/2017 12:56
909,Oil - Transfer to Extraction Department,10/22/2017 19:38,371,Dried,DP Treasure Island-M-1,6081.7,6073.5,380,Oil,Oil Treasure Island (APH),6073.5,6073.5,10/23/2017 12:02
908,Oil - Transfer to Extraction Department,10/22/2017 19:12,247,Dried,DP Treasure Island-M-1,6772.5,6721.5,379,Oil,Oil Treasure Island (APH),6721.5,6721.5,10/23/2017 13:36
908,Oil - Transfer to Extraction Department,10/22/2017 19:12,371,Dried,DP Treasure Island-M-1,6772.5,6721.5,379,Oil,Oil Treasure Island (APH),6721.5,6721.5,10/23/2017 13:36
931,Oil - Transfer to Extraction Department,10/24/2017 0:13,372,Oil,Oil Alien Dawg (APH),5268,5268,383,Oil,Oil Alien Dawg (APH),5268,5268,10/24/2017 9:24
1249,Oil - Transfer to Extraction Department,11/25/2017 15:31,428,Dried,DP Treasure Island-M-1,10000.52,9983,441,Oil,Oil Treasure Island (APH),9983,9983,11/29/2017 9:09
1250,Oil - Transfer to Extraction Department,11/25/2017 15:57,428,Dried,DP Treasure Island-M-1,10000.1,9981,442,Oil,Oil Treasure Island (APH),9981,9981,11/29/2017 9:11
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,234(1),Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,322(1),Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,322(2),Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,375,Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,411(5),Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,411(8),Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1537,Oil - Transfer to Extraction Department,12/20/2017 15:14,411(3),Dried,DI Nebula II-S-26-3 (High Voltage CBD),12475.8,12416.5,472,Oil,Oil Nebula II,12416.5,12416.5,12/20/2017 15:15
1543,Oil - Transfer to Extraction Department,12/20/2017 17:07,427(4),Dried,DI Northern Lights-S-23-1,8343.5,8292,467,Oil,Oil Northern Lights,8292,8292,12/20/2017 17:07
1543,Oil - Transfer to Extraction Department,12/20/2017 17:07,427(6),Dried,DI Northern Lights-S-23-1,8343.5,8292,467,Oil,Oil Northern Lights,8292,8292,12/20/2017 17:07
1547,Oil - Transfer to Extraction Department,12/20/2017 18:18,392(6),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9881.7,9929,475,Oil,Oil Sativa Blend,9929,9929,12/20/2017 18:19
