Database ID,WO Name,WO Type,Location,Date Opened,User Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Input Weight per Bulk Lot,Input Volume per Bulk Lot,Total WO Input Weight,Total WO Input Volume,Finalized,Total Finalized Weight,Total Finalized Volume,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Output Volume per Bulk Lot,Total Output Weight,Total Output Volume,Variance Weight %,Variance Volume %,Date Closed,User Closed
3876,QA Release,Allocate for Final Packaging,,15/11/2018 9:40,Elizabeth Evans,859,Dried,DI White Berry-S-31-5,29023.38,0,29023.38,0,TRUE,29023.38,0,859,Dried,DI White Berry-S-31-5,29023.38,0,29023.38,0,N/A,N/A,15/11/2018 9:40,Elizabeth Evans
3875,QA Release,Allocate for Final Packaging,,15/11/2018 9:35,Elizabeth Evans,836,Dried,Black Widow-S-7-23 (Zen's Garden),3431.65,0,3431.65,0,TRUE,3431.65,0,836,Dried,Black Widow-S-7-23 (Zen's Garden),3431.65,0,3431.65,0,N/A,N/A,15/11/2018 9:35,Elizabeth Evans
3874,TTB,Process - Transfer to Bulk,,14/11/2018 15:26,Kamil Maslowski,921(1),Dried,DI NYC Diesel-S-12-4,5800.4,0,5800.4,0,TRUE,6465.4,0,921(1),Dried,DI NYC Diesel-S-12-4,6465.4,0,6465.4,0,N/A,N/A,14/11/2018 15:27,Kamil Maslowski
3873,Packaging Run destruction BW-891-1-3,Dispose - Process Waste,,14/11/2018 15:23,Paul Schapurga,891-1-3,Oil,Oil Black Widow,154.5,162.6,154.5,162.6,TRUE,57,60,891-1-3,Oil,Oil Black Widow,57,60,57,60,63.11,63.1,14/11/2018 15:25,Paul Schapurga
3872,TTC,Process - Transfer to Curing,,14/11/2018 14:59,Kamil Maslowski,921(2),Fresh,DI NYC Diesel-S-12-4,9118.5,0,9118.5,0,TRUE,3756.7,0,921(2),Fresh,DI NYC Diesel-S-12-4,3756.7,0,3756.7,0,58.8,N/A,14/11/2018 15:01,Kamil Maslowski
3871,TTC,Process - Transfer to Curing,,14/11/2018 14:06,Kamil Maslowski,921,Fresh,DI NYC Diesel-S-12-4,166019.8,0,166019.8,0,TRUE,30348.7,0,921,Fresh,DI NYC Diesel-S-12-4,30348.7,0,30348.7,0,81.72,N/A,14/11/2018 14:06,Kamil Maslowski
3870,Decarboxylation HB-931-DC,Oil - Decarboxylation,,13/11/2018 16:49,Paul Schapurga,931,Dried,Oil Hybrid Blend,12012.5,0,12012.5,0,TRUE,12012.5,0,931,Dried,Oil Hybrid Blend,12012.5,0,12012.5,0,N/A,N/A,13/11/2018 16:50,Paul Schapurga
3869,Milling HB-931-MC,Oil - Milling,,13/11/2018 16:25,Paul Schapurga,931,Dried,Oil Hybrid Blend,12176.81,0,12176.81,0,TRUE,12012.5,0,931,Dried,Oil Hybrid Blend,12012.5,0,12012.5,0,1.35,N/A,13/11/2018 16:27,Paul Schapurga
3868,Incorrect Input Amount EE HB-931-B,Oil - Transfer to Extraction Department,,13/11/2018 15:19,Paul Schapurga,931,Dried,Oil Hybrid Blend,13996.67,0,13996.67,0,TRUE,12176.81,0,931,Dried,Oil Hybrid Blend,12176.81,0,12176.81,0,13,N/A,13/11/2018 15:20,Paul Schapurga
3867,TTB,Process - Transfer to Bulk,,13/11/2018 10:35,Kamil Maslowski,921(1),Fresh,DI NYC Diesel-S-12-4,11738.3,0,11738.3,0,TRUE,5800.4,0,921(1),Fresh,DI NYC Diesel-S-12-4,5800.4,0,5800.4,0,50.59,N/A,13/11/2018 10:36,Kamil Maslowski
3866,Lot Split,Process - Lot Split,,13/11/2018 8:23,Derek Young,921,Fresh,DI NYC Diesel-S-12-4,9120,0,9120,0,TRUE,9120,0,921(2),Fresh,DI NYC Diesel-S-12-4,9120,0,9120,0,N/A,N/A,13/11/2018 8:24,Derek Young
3865,Pre-Dilution HB-854-PD,Oil - PreDilution,,12/11/2018 15:08,Paul Schapurga,854,Oil,Oil Hybrid Blend,1601,0,1601,0,TRUE,10859,11431,854,Oil,Oil Hybrid Blend,10859,11431,10859,11431,N/A,N/A,12/11/2018 15:10,Paul Schapurga
3864,Lot Merge,Process - Lot Merge,,12/11/2018 14:51,Kamil Maslowski,809(1),Dried,DI Delahaze-S-32-31 (Larry OG),5012.9,0,17347.1,0,TRUE,17347.1,0,932,Dried,DI Delahaze-S-32-31 (Larry OG),17347.1,0,17347.1,0,N/A,N/A,12/11/2018 14:52,Kamil Maslowski
3864,Lot Merge,Process - Lot Merge,,12/11/2018 14:51,Kamil Maslowski,825(1),Dried,DI Delahaze-S-32-31 (Larry OG),12334.2,0,17347.1,0,TRUE,17347.1,0,932,Dried,DI Delahaze-S-32-31 (Larry OG),17347.1,0,17347.1,0,N/A,N/A,12/11/2018 14:52,Kamil Maslowski
3863,Lot Merge,Process - Lot Merge,,12/11/2018 13:54,Kamil Maslowski,808(1),Dried,DI Conspiracy Kush-S-16-1,5130.7,0,12627.6,0,TRUE,12563.8,0,808(1),Dried,DI Conspiracy Kush-S-16-1,12563.8,0,12563.8,0,0.51,N/A,12/11/2018 13:55,Kamil Maslowski
3863,Lot Merge,Process - Lot Merge,,12/11/2018 13:54,Kamil Maslowski,808(2),Dried,DI Conspiracy Kush-S-16-1,7496.9,0,12627.6,0,TRUE,12563.8,0,808(1),Dried,DI Conspiracy Kush-S-16-1,12563.8,0,12563.8,0,0.51,N/A,12/11/2018 13:55,Kamil Maslowski
3862,Rotary Evaporation HB-854-R,Oil - Rotary Evaporation,,12/11/2018 13:28,Paul Schapurga,854,Oil,Oil Hybrid Blend,21752,0,21752,0,TRUE,1601,0,854,Oil,Oil Hybrid Blend,1601,0,1601,0,92.64,N/A,12/11/2018 13:29,Paul Schapurga
3861,Second Pass HB-854-1,Oil - Filtration,,12/11/2018 11:49,Paul Schapurga,854,Oil,Oil Hybrid Blend,20789,0,20789,0,TRUE,21752,0,854,Oil,Oil Hybrid Blend,21752,0,21752,0,N/A,N/A,12/11/2018 11:50,Paul Schapurga
3860,First Pass HB-854-1,Oil - Filtration,,12/11/2018 8:57,Paul Schapurga,854,Oil,Oil Hybrid Blend,19487,0,19487,0,TRUE,20789,0,854,Oil,Oil Hybrid Blend,20789,0,20789,0,N/A,N/A,12/11/2018 8:58,Paul Schapurga
3859,Winterization HB-854-1,Oil - Winterization,,12/11/2018 8:55,Paul Schapurga,854,Oil,Oil Hybrid Blend,1672.5,0,1672.5,0,TRUE,19487,0,854,Oil,Oil Hybrid Blend,19487,0,19487,0,N/A,N/A,12/11/2018 8:55,Paul Schapurga
3858,Extraction HB-854-1,Oil - Extraction,,12/11/2018 8:45,Paul Schapurga,854,Oil,Oil Hybrid Blend,11301.5,0,11301.5,0,TRUE,1672.5,0,854,Oil,Oil Hybrid Blend,1672.5,0,1672.5,0,85.2,N/A,12/11/2018 8:46,Paul Schapurga
3857,Encapsulation SK-897-1-3,Oil - Encapsulation and Sealing,,09/11/2018 16:30,Richard Augimeri,897-1-3,Oil,Oil Sour Kush,19952.5,21003,19952.5,21003,TRUE,19600.9,0,897-1-3,Oil,Oil Sour Kush,19600.9,0,19600.9,0,1.76,N/A,09/11/2018 16:31,Richard Augimeri
3856,Shredding,Process - Pre-Roll Intake & Milling,,09/11/2018 14:29,Amber Wise,859(3),Dried,DI White Berry-S-31-5,538.3,0,538.3,0,TRUE,550.2,0,859(5),Dried,DI White Berry-S-31-5,550.2,0,550.2,0,N/A,N/A,09/11/2018 15:09,Patrick Uharcek
3855,Packaging Run Destruction BW-925-1-DL,Dispose - Process Waste,,09/11/2018 13:32,Paul Schapurga,925-1,Oil,Oil Black Widow,389,409,389,409,TRUE,57,60,925-1,Oil,Oil Black Widow,57,60,57,60,85.35,85.33,09/11/2018 13:37,Paul Schapurga
3854,Packaging Run Variance BW-925-1-DL,Inventory Adjust - Pkg Run Variance,,09/11/2018 13:18,Paul Schapurga,925-1,Oil,Oil Black Widow,52027.9,55055.9,52027.9,55055.9,TRUE,53228,56029,925-1,Oil,Oil Black Widow,53228,56029,53228,56029,N/A,N/A,09/11/2018 13:19,Paul Schapurga
3853,Encapsulation of BW-891-1-3,Oil - Encapsulation and Sealing,,09/11/2018 11:39,Richard Augimeri,891-1-3,Oil,Oil Black Widow,20002,0,20002,0,TRUE,19848,0,891-1-3,Oil,Oil Black Widow,19848,0,19848,0,0.77,N/A,09/11/2018 11:39,Richard Augimeri
3852,Harvest Day 2,Process - Load Drying,,08/11/2018 15:53,Kamil Maslowski,921,Fresh,DI NYC Diesel-S-12-4,96045.9,0,96045.9,0,TRUE,96045.9,0,921(1),Fresh,DI NYC Diesel-S-12-4,6149.7,0,96045.9,0,N/A,N/A,08/11/2018 15:55,Kamil Maslowski
3852,Harvest Day 2,Process - Load Drying,,08/11/2018 15:53,Kamil Maslowski,921,Fresh,DI NYC Diesel-S-12-4,96045.9,0,96045.9,0,TRUE,96045.9,0,921,Fresh,DI NYC Diesel-S-12-4,89896.2,0,96045.9,0,N/A,N/A,08/11/2018 15:55,Kamil Maslowski
3851,Dilution BW-925-1-DL,Oil - Dilution,,08/11/2018 15:21,Paul Schapurga,925-1,Oil,Oil Black Widow,10402,10949,10402,10949,TRUE,52028,55056,925-1,Oil,Oil Black Widow,52028,55056,52028,55056,N/A,N/A,08/11/2018 15:22,Paul Schapurga
3850,Packaging Run Varaiance HB-909-2-DL,Inventory Adjust - Pkg Run Variance,,08/11/2018 14:10,Paul Schapurga,909-2,Oil,Oil Hybrid Blend,52038.9,55067.9,52038.9,55067.9,TRUE,52725,58421,909-2,Oil,Oil Hybrid Blend,52725,58421,52725,58421,N/A,N/A,08/11/2018 14:14,Paul Schapurga
3849,Harvest Day 1,Process - Load Drying,,07/11/2018 16:45,Kamil Maslowski,921,Fresh,DI NYC Diesel-S-12-4,81856.8,0,81856.8,0,TRUE,81856.8,0,921(1),Fresh,DI NYC Diesel-S-12-4,5590.6,0,81856.8,0,N/A,N/A,07/11/2018 16:46,Kamil Maslowski
3849,Harvest Day 1,Process - Load Drying,,07/11/2018 16:45,Kamil Maslowski,921,Fresh,DI NYC Diesel-S-12-4,81856.8,0,81856.8,0,TRUE,81856.8,0,921,Fresh,DI NYC Diesel-S-12-4,76266.2,0,81856.8,0,N/A,N/A,07/11/2018 16:46,Kamil Maslowski
3848,Shake Lot Transfer,Process - Shake Transfer,,07/11/2018 16:37,Amber Wise,828,Dried,DI Conspiracy Kush-S-16-1,146.61,0,146.61,0,TRUE,146.61,0,828(4),Dried,DI Conspiracy Kush-S-16-1,146.61,0,146.61,0,N/A,N/A,07/11/2018 16:38,Amber Wise
3847,Packaging Run Destruction HB-909-1-DL,Dispose - Process Waste,,07/11/2018 16:06,Paul Schapurga,909-1,Oil,Oil Hybrid Blend,238.5,251,238.5,251,TRUE,57,60,909-1,Oil,Oil Hybrid Blend,57,60,57,60,76.1,76.1,07/11/2018 16:10,Paul Schapurga
3846,Entry Error for packaging varience HB-909-1-DL,Inventory Adjust - Correct Entry Error,,07/11/2018 15:56,Paul Schapurga,909-1,Oil,Oil Hybrid Blend,57,60,57,60,TRUE,53106,55901,909-1,Oil,Oil Hybrid Blend,53106,55901,53106,55901,N/A,N/A,07/11/2018 15:57,Paul Schapurga
3845,Packaging Run Destruction HB-909-1-DL,Dispose - Process Waste,,07/11/2018 15:43,Paul Schapurga,909-1,Oil,Oil Hybrid Blend,182,192,182,192,TRUE,57,60,909-1,Oil,Oil Hybrid Blend,57,60,57,60,68.68,68.75,07/11/2018 15:45,Paul Schapurga
3844,Packaging Run Destruction,Dispose - Process Waste,,07/11/2018 15:38,Paul Schapurga,909-1,Oil,Oil Hybrid Blend,53106,55109,53106,55109,TRUE,182,192,909-1,Oil,Oil Hybrid Blend,182,192,182,192,99.66,99.65,07/11/2018 15:39,Paul Schapurga
3843,Packaging Run Variance HB-909-1-DL,Inventory Adjust - Pkg Run Variance,,07/11/2018 15:31,Paul Schapurga,909-1,Oil,Oil Hybrid Blend,52088.9,55119.9,52088.9,55119.9,TRUE,53106,55109,909-1,Oil,Oil Hybrid Blend,53106,55109,53106,55109,N/A,0.02,07/11/2018 15:35,Paul Schapurga
3842,Shredding,Process - Pre-Roll Intake & Milling,,07/11/2018 12:23,Patrick Uharcek,746,Dried,DI Super Silver Haze-S-6-2,1,0,1,0,TRUE,1,0,746,Dried,DI Super Silver Haze-S-6-2,1,0,1,0,N/A,N/A,07/11/2018 12:25,Patrick Uharcek
3841,Grade Change,Shake Transfer,,06/11/2018 15:34,Amber Wise,456(3),Dried,DI Lavender Kush-S-11-25,376.42,0,376.42,0,TRUE,376.42,0,456(7),Dried,DI Lavender Kush-S-11-25,376.42,0,376.42,0,N/A,N/A,06/11/2018 15:36,Amber Wise
3840,Packaging run destruct BW-900-1-DL,Dispose - Process Waste,,06/11/2018 14:05,Paul Schapurga,900-1,Oil,Oil Black Widow,220,232,220,232,TRUE,57,60,900-1,Oil,Oil Black Widow,57,60,57,60,74.09,74.14,06/11/2018 14:07,Paul Schapurga
3839,Packaging Run Variance BW-900-1-DL ,Inventory Adjust - Pkg Run Variance,,06/11/2018 13:52,Paul Schapurga,900-1,Oil,Oil Black Widow,53265.9,56068.9,53265.9,56068.9,TRUE,54940,54720,900-1,Oil,Oil Black Widow,54940,54720,54940,54720,N/A,2.41,06/11/2018 13:53,Paul Schapurga
3838,Decarb B-920-DC,Oil - Decarboxylation,,06/11/2018 13:30,Paul Schapurga,920,Dried,Oil Black Widow,15421,0,15421,0,TRUE,15421,0,920,Dried,Oil Black Widow,15421,0,15421,0,N/A,N/A,06/11/2018 13:33,Paul Schapurga
3837,Dilution BW-900-1-DL,Oil - Dilution,,06/11/2018 8:03,Paul Schapurga,900-1,Oil,Oil Black Widow,11643,12258,11643,12258,TRUE,53266,56069,900-1,Oil,Oil Black Widow,53266,56069,53266,56069,N/A,N/A,06/11/2018 8:05,Paul Schapurga
3836,Lot Split SK-897-1-3,Process - Lot Split,,05/11/2018 15:37,Marshall Linder,897-1,Oil,Oil Sour Kush,19952.5,21003,19952.5,21003,TRUE,19952.5,21003,897-1-3,Oil,Oil Sour Kush,19952.5,21003,19952.5,21003,N/A,N/A,05/11/2018 15:38,Marshall Linder
3835,Pre-Dilution BW-900-PD,Oil - PreDilution,,05/11/2018 15:21,Paul Schapurga,900,Oil,Oil Black Widow,3116.5,0,3116.5,0,TRUE,15827,16660,900,Oil,Oil Black Widow,15827,16660,15827,16660,N/A,N/A,05/11/2018 15:22,Paul Schapurga
3834,Rotary Evaporation BW-900-R,Oil - Rotary Evaporation,,05/11/2018 14:30,Paul Schapurga,900,Oil,Oil Black Widow,30565.5,0,30565.5,0,TRUE,3116.5,0,900,Oil,Oil Black Widow,3116.5,0,3116.5,0,89.8,N/A,05/11/2018 14:30,Paul Schapurga
3833,Second Pass BW-900-WII,Oil - Winterization/Filtration,,05/11/2018 13:11,Paul Schapurga,900,Oil,Oil Black Widow,29808.5,0,29808.5,0,TRUE,30565.5,0,900,Oil,Oil Black Widow,30565.5,0,30565.5,0,N/A,N/A,05/11/2018 13:12,Paul Schapurga
3832,Milling BW-920-MC,Oil - Milling,,05/11/2018 12:15,Paul Schapurga,920,Dried,Oil Black Widow,15466.2,0,15466.2,0,TRUE,15421,0,920,Dried,Oil Black Widow,15421,0,15421,0,0.29,N/A,05/11/2018 12:16,Paul Schapurga
3831,weight adjust,Inventory Adjust - Correct Entry Error,,05/11/2018 7:50,Janet Schapurga,891-1,Oil,Oil Black Widow,15644,0,15644,0,TRUE,15644,16554,891-1,Oil,Oil Black Widow,15644,16554,15644,16554,N/A,N/A,05/11/2018 7:50,Janet Schapurga
3830,Dilution HB-909-2-DL,Oil - Dilution,,02/11/2018 16:45,Paul Schapurga,909-2,Oil,Oil Hybrid Blend,6700,0,6700,0,TRUE,52039,55068,909-2,Oil,Oil Hybrid Blend,52039,55068,52039,55068,N/A,N/A,02/11/2018 16:46,Paul Schapurga
3829,First Pass - BW-900-W1,Oil - Winterization/Filtration,,02/11/2018 15:45, Eric Heimpel,900,Oil,Oil Black Widow,24619,0,24619,0,TRUE,29808.5,0,900,Oil,Oil Black Widow,29808.5,0,29808.5,0,N/A,N/A,02/11/2018 15:46, Eric Heimpel
3828,Decarb IB-478,Oil - Decarboxylation,,02/11/2018 15:40,Paul Schapurga,478,Dried,Oil Indica Blend,3997.5,0,3997.5,0,TRUE,3546.5,0,478,Dried,Oil Indica Blend,3546.5,0,3546.5,0,11.28,N/A,02/11/2018 15:43,Paul Schapurga
3827,Decarb BW-911,Oil - Decarboxylation,,02/11/2018 15:24,Paul Schapurga,911,Dried,Oil Black Widow,20624,0,20624,0,TRUE,16437.5,0,911,Dried,Oil Black Widow,16437.5,0,16437.5,0,20.3,N/A,02/11/2018 15:32,Paul Schapurga
3826,Dilution HB-909-1-DL,Oil - Dilution,,02/11/2018 14:36,Paul Schapurga,909-1,Oil,Oil Hybrid Blend,5774.5,0,5774.5,0,TRUE,52089,55120,909-1,Oil,Oil Hybrid Blend,52089,55120,52089,55120,N/A,N/A,02/11/2018 14:37,Paul Schapurga
3825,TTB,Process - Transfer to Bulk,,02/11/2018 14:30,Amber Wise,893,Dried,Black Widow-S-7-23 (Zen's Garden),7856.22,0,7856.22,0,TRUE,7852,0,893,Dried,Black Widow-S-7-23 (Zen's Garden),7852,0,7852,0,0.05,N/A,02/11/2018 14:32,Amber Wise
3824,Milling IB-478,Oil - Milling,,02/11/2018 12:16,Paul Schapurga,478,Dried,Oil Indica Blend,4026,0,4026,0,TRUE,3997.5,0,478,Dried,Oil Indica Blend,3997.5,0,3997.5,0,0.71,N/A,02/11/2018 12:21,Paul Schapurga
3823,Winter-BW-900-W1,Oil - Winterization/Filtration,,01/11/2018 16:53, Eric Heimpel,900,Dried,Oil Black Widow,3238.5,0,3238.5,0,TRUE,24619,0,900,Dried,Oil Black Widow,24619,0,24619,0,N/A,N/A,01/11/2018 16:56, Eric Heimpel
3822,Dilution SK-897-1-DL,Oil - Dilution,,01/11/2018 16:42,Paul Schapurga,897-1,Oil,Oil Sour Kush,4674,0,4674,0,TRUE,38591.5,40838,897-1,Oil,Oil Sour Kush,38591.5,40838,38591.5,40838,N/A,N/A,01/11/2018 16:45,Paul Schapurga
3821,Extraction-BW-900-CR,Oil - Extraction,,01/11/2018 16:41, Eric Heimpel,900,Dried,Oil Black Widow,14467,0,14467,0,TRUE,3238.5,0,900,Dried,Oil Black Widow,3238.5,0,3238.5,0,77.61,N/A,01/11/2018 16:42, Eric Heimpel
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,560,Dried,R&D Crops Dutch Dragon,31.91,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,576,Dried,R&D Crops Euforia,54.3,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,561,Dried,R&D Crops Dutch Dragon,33.45,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,570,Dried,R&D Crops Northern Lights,28.57,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,562,Dried,R&D Crops Dutch Dragon,32.64,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,573,Dried,R&D Crops White Berry,188.27,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,568,Dried,R&D Crops Northern Lights,41.75,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,574,Dried,R&D Crops White Berry,114.97,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,578,Dried,R&D Crops NYC Diesel,262.51,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,564,Dried,R&D Crops Ice Cream,19.93,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,558,Dried,R&D Crops Dutch Dragon,413.74,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,559,Dried,R&D Crops Dutch Dragon,24.45,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,567,Dried,R&D Crops Northern Lights,36.26,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,577,Dried,R&D Crops Super Silver Haze,66.2,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,569,Dried,R&D Crops Northern Lights,42.11,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,575,Dried,R&D Crops Jesus OG-S-18-34,34.5,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,557,Dried,R&D Crops Dutch Dragon,32.96,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,572,Dried,R&D Crops White Berry,32.6,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,579,Dried,R&D Crops NYC Diesel,35.51,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,566,Dried,R&D Crops Northern Lights,23.25,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3820,Lot Merge,Process - Lot Merge,,31/10/2018 16:08,Kamil Maslowski,571,Fresh,R&D Crops White Berry,22.02,0,1571.9,0,TRUE,1571.9,0,560,Dried,R&D Crops Dutch Dragon,1571.9,0,1571.9,0,N/A,N/A,31/10/2018 16:09,Kamil Maslowski
3819,Predilution N2-472-PD,Oil - PreDilution,,31/10/2018 15:46,Paul Schapurga,472,Dried,Oil Nebula II,1577,0,1577,0,TRUE,9387,0,472,Dried,Oil Nebula II,9387,0,9387,0,N/A,N/A,31/10/2018 15:52,Paul Schapurga
3818,Refined N2-472,Oil - Rotary Evaporation,,31/10/2018 15:01,Paul Schapurga,472,Dried,Oil Nebula II,21205,0,21205,0,TRUE,1577,0,472,Dried,Oil Nebula II,1577,0,1577,0,92.56,N/A,31/10/2018 15:06,Paul Schapurga
3817,Second Pass N2-472,Oil - Filtration,,31/10/2018 14:56,Paul Schapurga,472,Dried,Oil Nebula II,19696,0,19696,0,TRUE,21205,0,472,Dried,Oil Nebula II,21205,0,21205,0,N/A,N/A,31/10/2018 14:58,Paul Schapurga
3816,First Pass N2-472-W1,Oil - Filtration,,31/10/2018 14:49,Paul Schapurga,472,Dried,Oil Nebula II,16581,0,16581,0,TRUE,19696,0,472,Dried,Oil Nebula II,19696,0,19696,0,N/A,N/A,31/10/2018 14:53,Paul Schapurga
3815,Lot Merge,Process - Lot Merge,,31/10/2018 13:25,Derek Young,580,Dried,R&D Crops NYC Diesel,28.49,0,256.27,0,TRUE,256.27,0,580,Dried,R&D Crops NYC Diesel,256.27,0,256.27,0,N/A,N/A,31/10/2018 13:25,Derek Young
3815,Lot Merge,Process - Lot Merge,,31/10/2018 13:25,Derek Young,581,Dried,R&D Crops NYC Diesel,227.78,0,256.27,0,TRUE,256.27,0,580,Dried,R&D Crops NYC Diesel,256.27,0,256.27,0,N/A,N/A,31/10/2018 13:25,Derek Young
3814,TTB,Process - Transfer to Bulk,,31/10/2018 12:28,Amber Wise,859,Dried,DI White Berry-S-31-5,28779.76,0,28779.76,0,TRUE,29066.9,0,859,Dried,DI White Berry-S-31-5,29066.9,0,29066.9,0,N/A,N/A,31/10/2018 12:29,Amber Wise
3813,Milling BW-911-MC,Oil - Milling,,31/10/2018 12:13,Paul Schapurga,911,Dried,Oil Black Widow,20864.3,0,20864.3,0,TRUE,20624,0,911,Dried,Oil Black Widow,20624,0,20624,0,1.15,N/A,31/10/2018 12:17,Paul Schapurga
3812,QA Release,Allocate for Final Packaging,,30/10/2018 16:11,Katherine VanBlyderveen,786,Dried,DI Atomical Haze-S-29-7,21665.77,0,21665.77,0,TRUE,21665.77,0,786,Dried,DI Atomical Haze-S-29-7,21665.77,0,21665.77,0,N/A,N/A,30/10/2018 16:12,Katherine VanBlyderveen
3811,TTB,Process - Transfer to Bulk,,30/10/2018 16:08,Kamil Maslowski,870,Dried,DI Conspiracy Kush-S-16-1,32716.62,0,32716.62,0,TRUE,33116.1,0,870,Dried,DI Conspiracy Kush-S-16-1,33116.1,0,33116.1,0,N/A,N/A,31/10/2018 8:17,Kamil Maslowski
